Date open,Lot,Position,Date,Symbol,Profit ATT,Max. equity,Datetime,Profit ATT.1,Low. Equity,Datetime.1,Profit ATT - profit AtThatTime
2024.04.16 0:00,10.12,629838190,2024-04-16,GBPNZD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.15 22:18,6.32,629837032,2024-04-16,EURUSD,268.62,1532.57,3:05,1111.61,2375.56,15:30,
2024.04.16 0:00,3.33,625303766,2024-04-16,NZDCHF,-98.09,275.74,3:05,-839.07,-465.24,15:30,
2024.04.16 0:00,9.44,629838193,2024-04-16,GBPAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 0:00,3.33,626377695,2024-04-16,NZDCAD,-176.89,197.33,3:05,0.0,0.0,15:30,
2024.04.16 0:00,3.33,625310633,2024-04-16,AUDCAD,-330.86,77.61,3:05,0.0,0.0,15:30,
2024.04.16 0:00,3.33,625309269,2024-04-16,AUDCAD,-330.86,77.61,3:05,0.0,0.0,15:30,
2024.04.16 0:00,3.33,626374737,2024-04-16,AUDCAD,-319.37,89.08,3:05,0.0,0.0,15:30,
2024.04.16 3:13,9.44,629838172,2024-04-16,EURAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 3:23,6.32,629032539,2024-04-16,AUDUSD,0.0,0.0,3:05,-1056.39,-290.8,15:30,
2024.04.16 3:33,3.33,627274981,2024-04-16,EURNZD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 3:52,2.81,631907461,2024-04-16,GBPNZD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 3:53,3.33,626405410,2024-04-16,EURAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:04,8.44,629032555,2024-04-16,AUDCAD,0.0,0.0,3:05,-1279.4,-246.41,15:30,
2024.04.16 4:07,9.44,629040909,2024-04-16,GBPAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:09,2.58,631907430,2024-04-16,EURAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:09,3.33,626400117,2024-04-16,EURAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:15,2.58,631907424,2024-04-16,EURAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:15,8.44,629837039,2024-04-16,NZDCAD,0.0,0.0,3:05,-976.97,-29.34,15:30,
2024.04.16 4:15,2.81,631907456,2024-04-16,EURNZD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:15,8.44,629032551,2024-04-16,AUDCAD,0.0,0.0,3:05,-540.78,491.78,15:30,
2024.04.16 4:15,2.81,631907346,2024-04-16,EURNZD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 4:15,2.3,631907187,2024-04-16,AUDCAD,0.0,0.0,3:05,-123.6,157.73,15:30,
2024.04.16 4:27,6.32,629040881,2024-04-16,EURAUD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 5:37,8.44,629837009,2024-04-16,NZDCAD,0.0,0.0,3:05,-616.38,330.48,15:30,
2024.04.16 6:17,9.11,629837028,2024-04-16,NZDCHF,0.0,0.0,3:05,-78.52,941.33,15:30,
2024.04.16 6:18,3.33,626413132,2024-04-16,EURNZD,0.0,0.0,3:05,0.0,0.0,15:30,
2024.04.16 13:01,2.58,631907447,2024-04-16,EURAUD,0.0,0.0,3:05,-400.07,133.06,15:30,
2024.04.16 13:26,3.33,626375441,2024-04-16,EURNZD,0.0,0.0,3:05,-497.65,184.98,15:30,
2024.04.16 13:27,3.33,625314032,2024-04-16,EURAUD,0.0,0.0,3:05,-441.65,246.84,15:30,
2024.04.16 13:27,9.44,629040897,2024-04-16,EURAUD,0.0,0.0,3:05,-1216.71,735.14,15:30,
2024.04.16 13:30,3.33,625312733,2024-04-16,EURAUD,0.0,0.0,3:05,-290.17,398.67,15:30,
2024.04.16 16:36,2.33,631907367,2024-04-16,GBPCAD,0.0,0.0,3:05,0.0,0.0,15:30,
,,ALL,2024-04-17,ALL,12714.13,67647.86,16:27,-7521.92,47411.81,0:01,
2024.04.16 16:36,2.33,631907367,2024-04-17,GBPCAD,486.26,1040.09,16:27,750.03,1303.86,0:01,
2024.04.16 6:17,9.11,629837028,2024-04-17,NZDCHF,1976.28,2996.13,16:27,-1370.11,-350.26,0:01,
2024.04.16 5:37,8.44,629837009,2024-04-17,NZDCAD,2511.25,3458.11,16:27,-1130.75,-183.89,0:01,
2024.04.16 4:15,2.3,631907187,2024-04-17,AUDCAD,548.11,829.44,16:27,-290.68,-9.34,0:01,
2024.04.16 4:15,8.44,629032551,2024-04-17,AUDCAD,1924.15,2956.71,16:27,-1154.06,-121.51,0:01,
2024.04.16 4:15,8.44,629837039,2024-04-17,NZDCAD,2150.85,3098.49,16:27,-1492.19,-544.55,0:01,
2024.04.16 4:04,8.44,629032555,2024-04-17,AUDCAD,1185.91,2218.91,16:27,-1894.44,-861.44,0:01,
2024.04.15 22:18,6.32,629837032,2024-04-17,EURUSD,1479.08,2743.03,16:27,-939.73,324.22,0:01,
2024.04.17 4:40,2.81,632750089,2024-04-17,GBPNZD,399.95,1071.6,16:27,0.0,0.0,0:01,
2024.04.17 7:25,2.3,632750133,2024-04-17,NZDCAD,52.29,311.25,16:27,0.0,0.0,0:01,
2024.04.17 21:08,1.67,632750121,2024-04-17,EURUSD,0.0,0.0,16:27,0.0,0.0,0:01,
,,ALL,2024-04-18,ALL,14627.2,69144.95,10:51,0.0,56061.86,23:59,
2024.04.16 6:17,9.11,629837028,2024-04-18,NZDCHF,2421.51,3441.36,10:51,1512.59,2532.44,23:59,
2024.04.16 5:37,8.44,629837009,2024-04-18,NZDCAD,2449.56,3396.42,10:51,412.88,1359.74,23:59,
2024.04.16 4:15,2.3,631907187,2024-04-18,AUDCAD,386.61,667.95,10:51,-163.18,118.16,23:59,
2024.04.16 4:15,8.44,629032551,2024-04-18,AUDCAD,1331.87,2364.43,10:51,-685.96,346.6,23:59,
2024.04.16 4:15,8.44,629837039,2024-04-18,NZDCAD,2090.51,3038.15,10:51,52.42,1000.05,23:59,
2024.04.16 4:04,8.44,629032555,2024-04-18,AUDCAD,596.4,1629.39,10:51,-1424.33,-391.33,23:59,
2024.04.15 22:18,6.32,629837032,2024-04-18,EURUSD,3856.91,5120.86,10:51,1307.18,2571.13,23:59,
2024.04.17 21:08,1.67,632750121,2024-04-18,EURUSD,-159.21,174.8,10:51,483.49,817.5,23:59,
2024.04.17 7:25,2.3,632750133,2024-04-18,NZDCAD,59.94,318.9,10:51,562.47,821.43,23:59,
2024.04.18 6:08,2.58,633762209,2024-04-18,GBPAUD,432.46,1051.29,10:51,842.47,1461.31,23:59,
2024.04.18 16:47,8.44,633762183,2024-04-18,GBPCAD,0.0,0.0,10:51,-191.77,1798.24,23:59,
,,ALL,2024-04-19,ALL,6110.32,60305.62,3:04,0.0,40196.91,23:57,
2024.04.19 0:00,8.44,633762183,2024-04-19,GBPCAD,232.68,2222.7,3:04,0.0,0.0,23:57,
2024.04.19 0:00,8.44,629837009,2024-04-19,NZDCAD,779.26,1726.12,3:04,0.0,0.0,23:57,
2024.04.19 0:00,2.3,631907187,2024-04-19,AUDCAD,-36.43,244.91,3:04,0.0,0.0,23:57,
2024.04.19 0:00,8.44,629032551,2024-04-19,AUDCAD,-220.86,811.7,3:04,0.0,0.0,23:57,
2024.04.19 0:00,8.44,629837039,2024-04-19,NZDCAD,418.75,1366.39,3:04,0.0,0.0,23:57,
2024.04.19 0:00,8.44,629032555,2024-04-19,AUDCAD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.15 22:18,6.32,629837032,2024-04-19,EURUSD,1307.34,2571.3,3:04,2058.84,3322.79,23:57,
2024.04.17 21:08,1.67,632750121,2024-04-19,EURUSD,511.79,845.81,3:04,263.51,597.52,23:57,
2024.04.17 7:25,2.3,632750133,2024-04-19,NZDCAD,515.0,773.96,3:04,1033.39,1292.35,23:57,
2024.04.19 0:00,2.58,633762209,2024-04-19,GBPAUD,730.05,1348.89,3:04,0.0,0.0,23:57,
2024.04.19 3:51,2.3,631907200,2024-04-19,AUDCAD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:09,8.44,629032523,2024-04-19,AUDCAD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:10,2.58,632750136,2024-04-19,EURAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:11,1.67,634801633,2024-04-19,EURUSD,0.0,0.0,3:04,343.43,677.47,23:57,
2024.04.19 4:16,2.58,634801683,2024-04-19,EURAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:16,2.58,632750139,2024-04-19,EURAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:31,2.58,632750143,2024-04-19,EURAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:31,2.58,634801686,2024-04-19,EURAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:33,1.52,631907177,2024-04-19,NZDCHF,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:35,1.67,631907155,2024-04-19,AUDUSD,0.0,0.0,3:04,526.79,727.44,23:57,
2024.04.19 4:36,2.3,632750047,2024-04-19,AUDCAD,0.0,0.0,3:04,496.91,776.05,23:57,
2024.04.19 4:36,2.3,633762181,2024-04-19,NZDCAD,0.0,0.0,3:04,-64.88,192.24,23:57,
2024.04.19 4:36,2.58,632750156,2024-04-19,GBPAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 4:36,1.67,634801638,2024-04-19,EURUSD,0.0,0.0,3:04,570.68,904.66,23:57,
2024.04.19 4:41,2.58,633762231,2024-04-19,EURAUD,0.0,0.0,3:04,1006.83,1543.86,23:57,
2024.04.19 4:41,2.58,633762234,2024-04-19,EURAUD,0.0,0.0,3:04,1006.83,1543.86,23:57,
2024.04.19 4:41,2.58,634801676,2024-04-19,EURAUD,0.0,0.0,3:04,1006.83,1543.86,23:57,
2024.04.19 4:42,2.3,632750064,2024-04-19,AUDCAD,0.0,0.0,3:04,601.36,880.31,23:57,
2024.04.19 5:25,1.67,634801626,2024-04-19,AUDUSD,0.0,0.0,3:04,821.42,1021.63,23:57,
2024.04.19 17:46,8.44,632750033,2024-04-19,GBPCAD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 18:04,2.33,631907140,2024-04-19,GBPCAD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 18:15,2.58,635858587,2024-04-19,GBPAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 18:57,2.33,634801622,2024-04-19,GBPCAD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 19:22,1.67,633762184,2024-04-19,GBPUSD,0.0,0.0,3:04,-93.81,294.55,23:57,
2024.04.19 19:50,2.58,632750091,2024-04-19,GBPAUD,0.0,0.0,3:04,0.0,0.0,23:57,
2024.04.19 21:40,1.67,632750039,2024-04-19,GBPUSD,0.0,0.0,3:04,-13.88,374.1,23:57,
,,ALL,2024-04-20,ALL,0.0,40196.91,0:00,0.0,40196.91,0:00,
2024.04.19 21:40,1.67,632750039,2024-04-20,GBPUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 19:22,1.67,633762184,2024-04-20,GBPUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 5:25,1.67,634801626,2024-04-20,AUDUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:42,2.3,632750064,2024-04-20,AUDCAD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:41,2.58,634801676,2024-04-20,EURAUD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:41,2.58,633762234,2024-04-20,EURAUD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:41,2.58,633762231,2024-04-20,EURAUD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.15 22:18,6.32,629837032,2024-04-20,EURUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.17 21:08,1.67,632750121,2024-04-20,EURUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.17 7:25,2.3,632750133,2024-04-20,NZDCAD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:36,1.67,634801638,2024-04-20,EURUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:36,2.3,633762181,2024-04-20,NZDCAD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:36,2.3,632750047,2024-04-20,AUDCAD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:35,1.67,631907155,2024-04-20,AUDUSD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:11,1.67,634801633,2024-04-20,EURUSD,0.0,0.0,0:00,0.0,0.0,0:00,
,,ALL,2024-04-21,ALL,2751.77,42948.68,0:00,2028.59,42225.5,0:00,
2024.04.19 19:22,1.67,633762184,2024-04-21,GBPUSD,-202.01,186.35,0:00,-308.61,79.75,0:00,
2024.04.19 5:25,1.67,634801626,2024-04-21,AUDUSD,497.18,697.39,0:00,481.51,681.71,0:00,
2024.04.19 4:42,2.3,632750064,2024-04-21,AUDCAD,0.0,0.0,0:00,0.0,0.0,0:00,
2024.04.19 4:41,2.58,634801676,2024-04-21,EURAUD,0.0,0.0,0:00,0.0,0.0,0:00,
